,LISTING_URL,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_PER_YEAR,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE
4132,https://www.sgcarmart.com/used_cars/info.php?ID=1061686&DL=3494,Toyota,32800,,28-Aug-2014,,2014,,Manual,13450,02/03/2022,,27856,54009,885,2982,2080,1,Truck
4133,https://www.sgcarmart.com/used_cars/info.php?ID=1044133&DL=1163,Toyota,79800,11540,14-Jun-2018,38000,"
MPV ",682,2018,37460,02/03/2022,,,42339,2281,1496,1380,1,
4134,https://www.sgcarmart.com/used_cars/info.php?ID=1065483&DL=3894,MINI,130800,13130,22-Sep-2020,17000,2020,684,Auto,59974,02/03/2022,32038,36854,37766,3109,1499,1350,1,Hatchback
4135,https://www.sgcarmart.com/used_cars/info.php?ID=1075082&DL=3133,Audi,168800,18810,23-Mar-2020,29000,2020,624,Auto,52211,02/03/2022,30259,34363,32801,2920,1395,1545,2,SUV
4136,https://www.sgcarmart.com/used_cars/info.php?ID=1037565&DL=2003,Audi,168999,16670,30-Jan-2021,8500,"
Luxury Sedan ",1194,2020,74176,02/03/2022,,,49489,2927,1984,1515,1,
4137,https://www.sgcarmart.com/used_cars/info.php?ID=1039788&DL=2243,Jaguar,123800,20850,02-Nov-2015,65000,2015,1212,Auto,82783,02/03/2022,68054,94498,58801,1305,1999,1729,2,Luxury Sedan
4138,https://www.sgcarmart.com/used_cars/info.php?ID=1032722&DL=1000,Aston,,,03-Dec-1983,32800,1983,,Auto,2157,02/03/2022,153231,268155,3134,2194,5340,,,Luxury Sedan
4139,https://www.sgcarmart.com/used_cars/info.php?ID=1069073&DL=2391,Toyota,86822,14670,01-Jul-2016,41574,"
Luxury Sedan ",1792,2016,52720,02/03/2022,,,46502,1558,2494,1600,1,
4140,https://www.sgcarmart.com/used_cars/info.php?ID=1055311&DL=3588,Honda,119888,11800,22-Nov-2021,33,2021,682,Auto,53364,02/03/2022,23694,10172,47010,3534,1496,,1,SUV
4141,https://www.sgcarmart.com/used_cars/info.php?ID=1069738&DL=3765,Audi,50888,19430,30-Sep-2013,62000,2013,1194,Auto,35884,02/03/2022,38181,40454,87001,552,1984,1565,1,Luxury Sedan
4142,https://www.sgcarmart.com/used_cars/info.php?ID=1066302&DL=3030,Nissan,17800,,16-Aug-2012,,2012,,Manual,2480,02/03/2022,,32499,54522,153,2953,1800,1,Truck
4143,https://www.sgcarmart.com/used_cars/info.php?ID=1073818&DL=3293,Nissan,61988,,21-Feb-2022,,2021,,Auto,38104,02/03/2022,,24149,38188,3323,1998,1700,1,Van
4144,https://www.sgcarmart.com/used_cars/info.php?ID=1074197&DL=2875,Audi,168800,20400,23-Jan-2019,24000,2018,1194,Auto,64339,02/03/2022,45833,56167,32200,2190,1984,1795,2,SUV
4145,https://www.sgcarmart.com/used_cars/info.php?ID=1074366&DL=3137,Suzuki,33800,9930,27-Jul-2010,148000,2009,883,Manual,11187,02/03/2022,15064,15064,16438,1219,1586,1090,5,Hatchback
4146,https://www.sgcarmart.com/used_cars/info.php?ID=1072340&DL=2133,Porsche,108000,19010,23-Oct-2008,116473,2006,2825,Auto,28598,02/03/2022,49704,49704,50451,2044,2687,1440,2,Sports Car
4147,https://www.sgcarmart.com/used_cars/info.php?ID=1060470&DL=4153,Mercedes-Benz,153800,20420,25-Jan-2018,24900,2017,1202,Auto,81679,02/03/2022,52579,66643,53711,1827,1991,1605,1,Luxury Sedan
4148,https://www.sgcarmart.com/used_cars/info.php?ID=1072231&DL=1429,Honda,73800,8990,17-Jan-2020,19800,2019,578,Auto,32293,02/03/2022,15937,5937,35320,2559,1317,1030,1,Hatchback
4149,https://www.sgcarmart.com/used_cars/info.php?ID=1060297&DL=1240,Toyota,70800,11000,12-Sep-2017,136850,2017,976,Auto,42514,02/03/2022,19955,19955,49802,2014,1798,1355,1,MPV
4150,https://www.sgcarmart.com/used_cars/info.php?ID=1071840&DL=1433,Toyota,55800,10840,23-May-2016,,2016,742,Auto,34224,02/03/2022,19990,19990,47889,1520,1598,1215,2,Mid-Sized Sedan
4151,https://www.sgcarmart.com/used_cars/info.php?ID=1075557&DL=2547,Mazda,46800,12820,12-Jun-2015,138500,2015,1210,Auto,31633,02/03/2022,19514,9514,77600,1194,1998,1454,3,Luxury Sedan
4152,https://www.sgcarmart.com/used_cars/info.php?ID=1067212&DL=2291,BMW,49800,16320,28-Mar-2014,76000,2013,742,Auto,34801,02/03/2022,35702,31983,77003,735,1598,1405,4,Luxury Sedan
4153,https://www.sgcarmart.com/used_cars/info.php?ID=1052719&DL=3271,BMW,99800,14420,24-Jul-2009,120000,2009,3071,Auto,21694,02/03/2022,63531,63531,31335,2199,2979,1600,,Sports Car
4154,https://www.sgcarmart.com/used_cars/info.php?ID=1025853&DL=1000,MINI,92800,9600,23-Jul-2012,81000,2012,742,Auto,44954,02/03/2022,27737,27737,46482,3504,1598,1155,4,Sports Car
4155,https://www.sgcarmart.com/used_cars/info.php?ID=1067808&DL=1328,Toyota,96800,9770,27-Jan-2022,,2021,,Auto,43109,02/03/2022,,33706,43502,3289,2754,1800,1,Van
4156,https://www.sgcarmart.com/used_cars/info.php?ID=1060833&DL=2690,Jaguar,202800,20010,30-Dec-2020,10410,2020,1210,Auto,71349,02/03/2022,42930,52102,41503,3197,1997,1832,1,SUV
4157,https://www.sgcarmart.com/used_cars/info.php?ID=1053245&DL=2563,Mercedes-Benz,219300,27980,22-May-2018,27000,2017,1202,Auto,90884,02/03/2022,65677,90219,38389,2259,1991,1780,2,Sports Car
4158,https://www.sgcarmart.com/used_cars/info.php?ID=1072210&DL=3808,Mercedes-Benz,138000,19780,24-Oct-2017,68000,2017,740,Auto,67217,02/03/2022,43278,52590,49189,2036,1595,1505,1,Sports Car
4159,https://www.sgcarmart.com/used_cars/info.php?ID=1072311&DL=1129,Toyota,56900,12950,09-Nov-2015,60259,2015,974,Auto,33338,02/03/2022,18252,18252,58190,1341,1797,1350,1,MPV
4160,https://www.sgcarmart.com/used_cars/info.php?ID=1068378&DL=2986,MINI,72888,7540,28-Feb-2012,130000,2011,742,Auto,44954,02/03/2022,21725,21725,46482,3504,1598,1105,6,Hatchback
4161,https://www.sgcarmart.com/used_cars/info.php?ID=1045705&DL=2491,Toyota,52000,19790,20-May-2013,110000,2013,3100,Auto,38300,02/03/2022,45685,55959,62301,432,3456,1950,4,MPV
4162,https://www.sgcarmart.com/used_cars/info.php?ID=1074340&DL=3723,Mercedes-Benz,74800,10440,18-Dec-2009,148000,2009,1266,Auto,25380,02/03/2022,51188,51188,35411,2593,1796,1615,4,Luxury Sedan
4163,https://www.sgcarmart.com/used_cars/info.php?ID=1066899&DL=2728,Mazda,78800,10270,24-Dec-2018,54968,2018,682,Auto,30270,02/03/2022,17638,17638,25000,2461,1496,1331,1,Mid-Sized Sedan
4164,https://www.sgcarmart.com/used_cars/info.php?ID=1075692&DL=3292,MINI,81800,13180,27-Oct-2017,33000,2017,508,Auto,34448,02/03/2022,23251,14552,41617,2039,1198,1175,2,Hatchback
4165,https://www.sgcarmart.com/used_cars/info.php?ID=1071381&DL=1000,Volkswagen,61999,8450,17-Nov-2009,197000,2009,806,Auto,21885,02/03/2022,23458,23458,29839,2653,1390,1285,5,Sports Car
4166,https://www.sgcarmart.com/used_cars/info.php?ID=1072384&DL=1416,Toyota,57800,,19-Jun-2017,,2016,,Manual,13792,02/03/2022,,36970,26029,1921,2982,1800,1,Truck
4167,https://www.sgcarmart.com/used_cars/info.php?ID=1028471&DL=3381,Audi,49300,9850,26-Apr-2012,107000,2011,620,Auto,,02/03/2022,26495,26495,,1825,1390,1125,1,Hatchback
4168,https://www.sgcarmart.com/used_cars/info.php?ID=1031301&DL=1107,Citroen,72800,10460,01-Nov-2017,76603,"
Stationwagon ",1144,2016,43939,02/03/2022,,,41761,2044,1560,1509,2,
4169,https://www.sgcarmart.com/used_cars/info.php?ID=1072920&DL=1002,Toyota,24800,9600,02-Oct-2009,119383,2009,965,Auto,7618,02/03/2022,17853,17853,14743,918,1598,1195,3,Mid-Sized Sedan
4170,https://www.sgcarmart.com/used_cars/info.php?ID=1063258&DL=3049,Volkswagen,55800,10670,10-May-2016,70500,2015,620,Auto,35592,02/03/2022,21562,22187,47889,1527,1390,1417,1,Mid-Sized Sedan
4171,https://www.sgcarmart.com/used_cars/info.php?ID=1056905&DL=1068,Mercedes-Benz,85800,8800,23-Dec-2011,,2011,816,Auto,46587,02/03/2022,31979,31979,47765,3533,1597,1500,3,Luxury Sedan
4172,https://www.sgcarmart.com/used_cars/info.php?ID=1030845&DL=1032,Chevrolet,47800,10360,22-Dec-2015,116017,2015,604,Auto,33706,02/03/2022,16702,16702,60001,1374,1362,1650,2,MPV
4173,https://www.sgcarmart.com/used_cars/info.php?ID=1064212&DL=1127,Honda,96500,10230,23-Apr-2021,,2019,682,Auto,44250,02/03/2022,20683,5957,43501,3315,1496,1130,1,Stationwagon
4174,https://www.sgcarmart.com/used_cars/info.php?ID=1072438&DL=1353,Mazda,19800,9750,13-Mar-2009,168003,2008,889,Auto,5182,02/03/2022,15542,15542,12763,730,1498,1038,4,Hatchback
4175,https://www.sgcarmart.com/used_cars/info.php?ID=1074409&DL=3911,Honda,43800,12670,10-Apr-2015,,2015,682,Auto,23530,02/03/2022,18860,8860,57199,1132,1496,1190,1,SUV
4176,https://www.sgcarmart.com/used_cars/info.php?ID=1072557&DL=2239,Perodua,55800,8130,10-Apr-2018,124000,2018,584,Auto,32399,02/03/2022,12244,12244,38000,2227,1329,915,2,Mid-Sized Sedan
4177,https://www.sgcarmart.com/used_cars/info.php?ID=1073233&DL=1000,Kia,79888,10190,02-May-2019,72000,2018,738,Auto,31172,02/03/2022,13687,13687,29159,2594,1591,1287,1,Mid-Sized Sedan
4178,https://www.sgcarmart.com/used_cars/info.php?ID=994648&DL=3766,BMW,453000,,N.A.,2200,2020,4568,Auto,,02/03/2022,91884,,,,4395,,,Sports Car
4179,https://www.sgcarmart.com/used_cars/info.php?ID=1069994&DL=2296,BMW,150800,20490,28-Feb-2018,65000,2017,1210,Auto,67515,02/03/2022,45675,55945,44000,1860,1998,1530,1,Luxury Sedan
4180,https://www.sgcarmart.com/used_cars/info.php?ID=1070830&DL=1386,Audi,154800,15540,15-Jun-2021,4300,"
Luxury Sedan ",684,2021,71343,02/03/2022,,,60001,3377,1498,1395,1,
4181,https://www.sgcarmart.com/used_cars/info.php?ID=1065152&DL=2133,Toyota,16800,8410,22-Apr-2004,,2004,,Manual,5468,02/03/2022,,23715,13688,402,2986,1500,2,Truck
4182,https://www.sgcarmart.com/used_cars/info.php?ID=1061094&DL=1000,BMW,130300,14210,25-Jun-2011,,2011,2598,Auto,43375,02/03/2022,76481,76481,47316,3323,2979,2070,5,SUV
4183,https://www.sgcarmart.com/used_cars/info.php?ID=1074429&DL=3902,Hyundai,66800,9460,26-Jul-2018,119352,2018,738,Auto,30284,02/03/2022,12464,12464,32699,2313,1591,1345,1,Mid-Sized Sedan
4184,https://www.sgcarmart.com/used_cars/info.php?ID=1071328&DL=1000,Audi,89888,11470,05-Jan-2010,,2009,1552,Auto,30815,02/03/2022,57306,57306,39313,2834,1984,1735,4,Sports Car
4185,https://www.sgcarmart.com/used_cars/info.php?ID=1071173&DL=3149,BMW,184499,17980,15-Oct-2020,20200,2020,1210,Auto,76642,02/03/2022,47796,58915,40790,3132,1998,1460,2,Luxury Sedan
4186,https://www.sgcarmart.com/used_cars/info.php?ID=1016815&DL=3318,Kia,30800,8210,15-Dec-2010,,2010,886,Auto,13681,02/03/2022,13572,13572,18238,1343,1591,1251,3,Mid-Sized Sedan
4187,https://www.sgcarmart.com/used_cars/info.php?ID=1046051&DL=1177,Iveco,41000,,26-Nov-2014,212500,2013,,Auto,14339,02/03/2022,,102389,52390,973,7790,6460,2,Truck
4188,https://www.sgcarmart.com/used_cars/info.php?ID=1055247&DL=4117,Nissan,235888,36050,15-Sep-2008,100000,2008,5090,Auto,21837,02/03/2022,78934,78934,33377,2372,3799,1740,4,Sports Car
4189,https://www.sgcarmart.com/used_cars/info.php?ID=971254&DL=2828,Lamborghini,750888,108700,23-Sep-2016,30000,2016,5834,Auto,383320,02/03/2022,298952,510114,57501,1640,5204,1652,4,Sports Car
4190,https://www.sgcarmart.com/used_cars/info.php?ID=1055066&DL=3777,Toyota,43800,20120,07-Jun-2013,71588,2013,1638,Auto,28703,02/03/2022,31986,36781,66989,459,2362,1790,1,MPV
4191,https://www.sgcarmart.com/used_cars/info.php?ID=1075392&DL=2927,Mercedes-Benz,495000,43060,07-Sep-2021,10000,"
Luxury Sedan ",2384,2021,180869,02/03/2022,,,56032,3469,2999,1940,1,
4192,https://www.sgcarmart.com/used_cars/info.php?ID=1075576&DL=1213,Opel,118800,12260,17-Sep-2020,33632,2020,680,Auto,52204,02/03/2022,25777,28088,36502,3104,1490,1447,1,Luxury Sedan
4193,https://www.sgcarmart.com/used_cars/info.php?ID=1057050&DL=3003,Ferrari,600000,103690,14-Dec-2007,,2004,10026,Auto,30002,02/03/2022,217389,239128,51850,2096,5748,1825,4,Sports Car
4194,https://www.sgcarmart.com/used_cars/info.php?ID=1064976&DL=2305,Volvo,68800,12250,20-Dec-2016,26000,2016,684,Auto,36996,02/03/2022,23513,19919,48000,1737,1498,1454,1,Hatchback
4195,https://www.sgcarmart.com/used_cars/info.php?ID=1048332&DL=2728,Toyota,143800,14370,07-Apr-2021,8245,"
MPV ",974,2020,57540,02/03/2022,,,49489,3319,1797,1610,1,
4196,https://www.sgcarmart.com/used_cars/info.php?ID=1036218&DL=3037,Mitsubishi,59800,9780,29-Aug-2017,85000,2017,738,Auto,34660,02/03/2022,12164,12164,46489,1981,1590,1284,1,Mid-Sized Sedan
4197,https://www.sgcarmart.com/used_cars/info.php?ID=1034619&DL=3452,Volkswagen,76800,8010,01-Oct-2011,,2011,682,Auto,44772,02/03/2022,25765,25765,46704,3473,1390,1285,3,Sports Car
4198,https://www.sgcarmart.com/used_cars/info.php?ID=1056661&DL=3293,Nissan,61988,,07-Dec-2021,,2021,,Auto,36889,02/03/2022,,24149,37758,3559,1998,1700,1,Van
4199,https://www.sgcarmart.com/used_cars/info.php?ID=1048707&DL=2080,Toyota,89800,11580,12-Feb-2019,,"
Hatchback ",974,2018,37291,02/03/2022,,,33689,2229,1797,1360,1,
4200,https://www.sgcarmart.com/used_cars/info.php?ID=1069141&DL=3173,Mazda,56800,10970,13-Jun-2016,129000,2016,1210,Auto,37718,02/03/2022,19626,19626,56000,1550,1998,1454,2,Luxury Sedan
4201,https://www.sgcarmart.com/used_cars/info.php?ID=1022262&DL=2888,Mitsubishi,199800,38690,08-Jun-2007,,2007,1815,Manual,26859,02/03/2022,26358,28994,52008,1863,1997,1380,,Sports Car
4202,https://www.sgcarmart.com/used_cars/info.php?ID=1074566&DL=3162,Mazda,57800,10410,10-Mar-2017,73000,2017,682,Auto,33238,02/03/2022,16004,11004,49751,1832,1496,1310,2,Mid-Sized Sedan
4203,https://www.sgcarmart.com/used_cars/info.php?ID=1063272&DL=2052,Toyota,114988,11290,07-Jan-2022,68,2021,680,Auto,62355,02/03/2022,21755,7457,57599,3289,1490,1120,1,SUV
4204,https://www.sgcarmart.com/used_cars/info.php?ID=1073957&DL=1163,Toyota,58800,11420,20-Sep-2016,63000,2015,682,Auto,33652,02/03/2022,18598,13598,53000,1647,1496,1320,2,MPV
4205,https://www.sgcarmart.com/used_cars/info.php?ID=1075748&DL=3541,Chevrolet,39800,7940,20-Apr-2016,107123,2016,742,Auto,28783,02/03/2022,13946,13946,46009,1497,1598,1413,1,Mid-Sized Sedan
4206,https://www.sgcarmart.com/used_cars/info.php?ID=1066131&DL=1000,Mercedes-Benz,66500,9610,12-Feb-2009,,2008,1266,Auto,21694,02/03/2022,43097,43097,31335,2199,1796,1490,3,Luxury Sedan
4207,https://www.sgcarmart.com/used_cars/info.php?ID=1068301&DL=2726,BMW,26800,20430,30-Oct-2012,111000,2012,742,Auto,13313,02/03/2022,26625,26625,,217,1598,1310,2,Hatchback
4208,https://www.sgcarmart.com/used_cars/info.php?ID=1061151&DL=3074,Mazda,128800,13260,23-Feb-2021,1988,2021,1210,Auto,55890,02/03/2022,19419,19419,46002,2950,1998,,,SUV
4209,https://www.sgcarmart.com/used_cars/info.php?ID=1074241&DL=3897,Porsche,168800,18410,09-Nov-2011,128000,"
Sports Car ",2618,2011,43375,02/03/2022,,,47316,3323,2995,2055,5,
4210,https://www.sgcarmart.com/used_cars/info.php?ID=993315&DL=2521,Mercedes-Benz,690000,69730,21-Oct-2019,10000,2019,3922,Auto,266326,02/03/2022,190193,314348,40001,2773,3982,2120,1,Sports Car
4211,https://www.sgcarmart.com/used_cars/info.php?ID=1038727&DL=1091,Nissan,49800,10920,22-Dec-2015,120000,2015,742,Auto,32388,02/03/2022,16439,16439,56989,1374,1598,1205,1,Mid-Sized Sedan
4212,https://www.sgcarmart.com/used_cars/info.php?ID=1061491&DL=2080,BMW,120800,24720,10-Jul-2014,,2013,2362,Auto,90368,02/03/2022,85073,125132,64889,857,2979,1750,2,Luxury Sedan
4213,https://www.sgcarmart.com/used_cars/info.php?ID=1072552&DL=1399,Hyundai,76888,9880,21-Jan-2019,,2018,738,Auto,31043,02/03/2022,17568,17568,25920,2198,1591,1345,1,Mid-Sized Sedan
4214,https://www.sgcarmart.com/used_cars/info.php?ID=1015823&DL=3828,Subaru,12800,7050,26-Dec-2008,,2008,1688,Auto,5732,02/03/2022,15407,15407,15777,638,1994,1360,3,Hatchback
4215,https://www.sgcarmart.com/used_cars/info.php?ID=1061756&DL=2690,Toyota,73800,9630,28-Oct-2009,134348,2009,2129,Auto,28728,02/03/2022,31864,31864,37502,2770,2362,1710,5,MPV
4216,https://www.sgcarmart.com/used_cars/info.php?ID=1065121&DL=2792,Honda,105888,10880,21-Dec-2020,23965,2020,742,Auto,51007,02/03/2022,20138,20194,40714,3198,1597,1237,1,Mid-Sized Sedan
4217,https://www.sgcarmart.com/used_cars/info.php?ID=988289&DL=3426,Porsche,188800,35870,19-Dec-2014,79123,2014,3332,Auto,125869,02/03/2022,113752,176754,71300,1006,3605,1770,2,Sports Car
4218,https://www.sgcarmart.com/used_cars/info.php?ID=1074756&DL=3133,Honda,71800,13360,05-Apr-2016,130000,2016,1628,Auto,43460,02/03/2022,30178,34250,47604,1492,2354,1574,1,SUV
4219,https://www.sgcarmart.com/used_cars/info.php?ID=1073351&DL=1020,Toyota,147800,15090,25-Feb-2021,21000,"
MPV ",974,2020,50991,02/03/2022,,,41503,2952,1797,1610,1,
4220,https://www.sgcarmart.com/used_cars/info.php?ID=1071519&DL=2440,Honda,97800,10050,20-Aug-2021,1000,2019,682,Auto,42297,02/03/2022,20128,5180,40556,3442,1496,1130,1,Stationwagon
4221,https://www.sgcarmart.com/used_cars/info.php?ID=1066365&DL=3405,Porsche,356888,,N.A.,5,Auto,1194,"$68,000",,02/03/2022,,,,,1984,,,SUV
4222,https://www.sgcarmart.com/used_cars/info.php?ID=1074777&DL=1163,Hyundai,75800,9930,30-Jan-2019,60000,2018,738,Auto,28776,02/03/2022,14230,14230,26170,2197,1591,1345,1,Mid-Sized Sedan
4223,https://www.sgcarmart.com/used_cars/info.php?ID=1066448&DL=3759,Mercedes-Benz,256800,24800,21-Sep-2020,10000,"
SUV ",1202,2020,99409,02/03/2022,,,38110,3108,1991,1825,1,
4224,https://www.sgcarmart.com/used_cars/info.php?ID=1002465&DL=2563,BMW,184800,25720,15-Dec-2016,95000,2016,2384,Auto,108404,02/03/2022,84019,123235,46229,1732,2998,1770,3,Luxury Sedan
4225,https://www.sgcarmart.com/used_cars/info.php?ID=987976&DL=1233,Toyota,35800,,14-Mar-2006,,2006,,Manual,13779,02/03/2022,,23681,17236,1131,2986,1500,1,Truck
4226,https://www.sgcarmart.com/used_cars/info.php?ID=1059268&DL=2518,Mercedes-Benz,125800,19120,22-Nov-2016,127000,2016,1202,Auto,75846,02/03/2022,54933,70880,55501,1709,1991,1605,1,Luxury Sedan
4227,https://www.sgcarmart.com/used_cars/info.php?ID=1056959&DL=3570,Mercedes-Benz,262888,29970,24-Aug-2018,68000,2018,2382,Auto,124921,02/03/2022,91812,137262,33900,2341,2996,1940,1,Luxury Sedan
4228,https://www.sgcarmart.com/used_cars/info.php?ID=1054140&DL=2757,BMW,181888,16160,30-Nov-2021,88,2021,684,Auto,101208,02/03/2022,40515,48721,88000,3532,1499,1435,1,SUV
4229,https://www.sgcarmart.com/used_cars/info.php?ID=1060473&DL=4097,Jaguar,155000,23640,13-Dec-2016,111000,2016,2380,Auto,80824,02/03/2022,62151,83872,46229,1730,2995,1856,1,SUV
4230,https://www.sgcarmart.com/used_cars/info.php?ID=1075263&DL=1269,Land,499999,45650,29-Jul-2020,45000,2019,5512,Auto,202017,02/03/2022,144481,232066,35001,3046,4999,2397,1,SUV
4231,https://www.sgcarmart.com/used_cars/info.php?ID=1071473&DL=3049,Mercedes-Benz,65800,19100,17-Nov-2014,112000,2014,740,Auto,36325,02/03/2022,32856,27999,71990,974,1595,1425,3,Luxury Sedan
4232,https://www.sgcarmart.com/used_cars/info.php?ID=1068602&DL=1089,Honda,126800,16570,03-Oct-2018,34000,2018,1630,Auto,47005,02/03/2022,30826,35157,31307,2400,2356,1858,1,MPV
4233,https://www.sgcarmart.com/used_cars/info.php?ID=1066606&DL=3414,Toyota,16800,8990,14-Jan-2009,178000,2008,1039,Auto,4867,02/03/2022,16084,16084,13024,366,1598,1195,3,Mid-Sized Sedan
4234,https://www.sgcarmart.com/used_cars/info.php?ID=1072470&DL=2080,Maserati,229800,28710,28-Apr-2017,48000,2015,2362,Auto,150708,02/03/2022,106419,163555,54556,1860,2979,1900,2,Luxury Sedan
4235,https://www.sgcarmart.com/used_cars/info.php?ID=1070975&DL=4169,Subaru,81888,14240,30-Mar-2017,89800,2016,1210,Auto,41487,02/03/2022,19237,19237,53300,1832,1998,1682,3,SUV
4236,https://www.sgcarmart.com/used_cars/info.php?ID=1039136&DL=1220,Audi,117700,23730,27-Feb-2015,68800,2013,2380,Auto,76005,02/03/2022,67439,93391,66751,764,2995,1675,3,Sports Car
4237,https://www.sgcarmart.com/used_cars/info.php?ID=1053454&DL=3975,Mercedes-Benz,178800,31060,29-Apr-2016,70800,2015,2382,Auto,89275,02/03/2022,70696,99253,47604,1496,2996,2130,2,SUV
4238,https://www.sgcarmart.com/used_cars/info.php?ID=1016422&DL=3981,Kia,,,30-Mar-2012,,2011,738,Auto,,02/03/2022,14003,14003,,1825,1591,1232,2,Sports Car
4239,https://www.sgcarmart.com/used_cars/info.php?ID=1065536&DL=3162,Kia,64800,9390,11-Jun-2018,67000,2017,738,Auto,33182,02/03/2022,11639,11639,38941,2288,1591,1295,2,Mid-Sized Sedan
4240,https://www.sgcarmart.com/used_cars/info.php?ID=1072025&DL=1000,Toyota,16200,8580,21-Jan-2009,,2008,958,Auto,4917,02/03/2022,11834,2786,13024,373,1497,1095,5,Mid-Sized Sedan
4241,https://www.sgcarmart.com/used_cars/info.php?ID=992182&DL=3277,Volkswagen,41800,8360,27-Oct-2011,111235,2011,682,Auto,,02/03/2022,18583,18583,,1825,1390,1417,2,Mid-Sized Sedan
4242,https://www.sgcarmart.com/used_cars/info.php?ID=1073228&DL=3283,Hyundai,56800,12560,07-Oct-2015,90000,2015,1212,Auto,36656,02/03/2022,22258,23162,60001,1309,1999,1540,2,SUV
4243,https://www.sgcarmart.com/used_cars/info.php?ID=1064565&DL=3588,Kia,75888,12390,28-Aug-2017,43295,2017,238,Auto,26599,02/03/2022,15699,15699,27002,1980,1591,1295,2,Mid-Sized Sedan
4244,https://www.sgcarmart.com/used_cars/info.php?ID=1075272&DL=1000,Honda,168888,31370,20-Jul-2007,81900,2007,2094,Manual,28249,02/03/2022,39848,43833,52473,1952,2156,1270,4,Sports Car
4245,https://www.sgcarmart.com/used_cars/info.php?ID=1067016&DL=3653,Hyundai,63800,9860,12-Jan-2018,56000,2017,738,Auto,33202,02/03/2022,11891,11891,41400,1834,1591,1345,1,Mid-Sized Sedan
4246,https://www.sgcarmart.com/used_cars/info.php?ID=1022818&DL=1177,Bentley,669000,,17-Oct-2017,31282,2015,8254,Auto,,02/03/2022,207615,345707,49012,2039,6752,2760,3,Luxury Sedan
4247,https://www.sgcarmart.com/used_cars/info.php?ID=1056022&DL=1061,Kia,51800,6610,06-Jan-2010,122000,2009,959,Auto,25064,02/03/2022,11019,11019,31976,2834,1591,1251,3,Mid-Sized Sedan
4248,https://www.sgcarmart.com/used_cars/info.php?ID=1067516&DL=3028,Toyota,67800,15670,03-Feb-2015,97000,2014,1638,Auto,48854,02/03/2022,37090,43926,76889,760,2362,1775,2,MPV
4249,https://www.sgcarmart.com/used_cars/info.php?ID=1071841&DL=3179,Aston,628000,60150,17-Sep-2020,6800,2019,3922,Auto,198635,02/03/2022,142054,227698,35001,3104,3982,1685,2,Sports Car
4250,https://www.sgcarmart.com/used_cars/info.php?ID=1075579&DL=3414,Subaru,76800,12330,24-May-2008,151500,2008,2450,Manual,24118,02/03/2022,33173,33173,38712,2251,2457,1505,4,Sports Car
4251,https://www.sgcarmart.com/used_cars/info.php?ID=1073761&DL=3759,Mitsubishi,95800,12680,31-Aug-2018,45000,2018,684,Auto,42127,02/03/2022,24845,26783,33900,2348,1499,1490,2,SUV
4252,https://www.sgcarmart.com/used_cars/info.php?ID=1064541&DL=1000,Toyota,8888,8820,06-Mar-2008,160000,2007,958,Auto,3960,02/03/2022,12498,13748,19637,368,1497,1095,5,Mid-Sized Sedan
4253,https://www.sgcarmart.com/used_cars/info.php?ID=1045475&DL=1000,Mazda,60880,9190,23-May-2018,60000,2018,682,Auto,28558,02/03/2022,17355,7355,37000,2250,1496,1102,2,Mid-Sized Sedan
4254,https://www.sgcarmart.com/used_cars/info.php?ID=1074145&DL=3119,Volkswagen,45000,13860,26-Mar-2015,,2014,624,Auto,23085,02/03/2022,19248,5000,64700,1098,1395,1249,2,Hatchback
4255,https://www.sgcarmart.com/used_cars/info.php?ID=1056070&DL=3392,Toyota,66888,,13-Dec-2021,,2021,,Auto,33112,02/03/2022,,27720,33835,3555,1998,1680,1,Van
4256,https://www.sgcarmart.com/used_cars/info.php?ID=1069513&DL=2370,Mazda,153800,14780,06-Aug-2021,8188,2021,1210,Auto,77702,02/03/2022,26262,28767,59501,3438,1998,1576,1,SUV
4257,https://www.sgcarmart.com/used_cars/info.php?ID=1074781&DL=2659,Mercedes-Benz,147800,19690,22-Dec-2017,66288,2017,1202,Auto,79158,02/03/2022,52681,66826,49996,2104,1991,1605,1,Luxury Sedan
4258,https://www.sgcarmart.com/used_cars/info.php?ID=989540&DL=2759,Honda,83300,10900,25-Sep-2018,15000,2018,682,Auto,35914,02/03/2022,22398,23358,28000,2372,1496,1190,1,SUV
4259,https://www.sgcarmart.com/used_cars/info.php?ID=1075227&DL=2976,Nissan,27800,,20-Aug-2014,102389,2014,,Auto,4142,02/03/2022,,24940,16779,887,2488,1800,1,Van
4260,https://www.sgcarmart.com/used_cars/info.php?ID=995393&DL=3929,Audi,185000,18910,15-Jul-2020,19989,2019,1194,Auto,65894,02/03/2022,43839,53375,30890,3042,1984,1795,2,SUV
4261,https://www.sgcarmart.com/used_cars/info.php?ID=1071910&DL=4068,Mercedes-Benz,183800,18910,05-Jan-2021,9000,2020,586,Auto,64484,02/03/2022,29192,32869,45012,2922,1332,1485,1,SUV
